"fra_fraccion","fra_descrip1","fra_descrip2","fra_descrip3","fra_unidad","fra_advotr"
"8528.72.03","DE TIPO PROYECCI?N POR TUBOS DE RAYOS CAT?DICOS, EXCEPTO LOS DE ALTA DEFINICI?N.","MONITORES Y PROYECTORES, QUE NO INCORPOREN APARATO RECEPTOR DE TELEVISI?N; APARATOS RECEPTORES DE TELEVISI?N, INCLUSO CON APARATO RECEPTOR DE RADIODIFUSI?N O GRABACI?N O REPRODUCCI?N DE SONIDO O IMAGEN INCORPORADO.","M?QUINAS, APARATOS Y MATERIAL EL?CTRICO, Y SUS PARTES; APARATOS DE GRABACI?N O REPRODUCCI?N DE SONIDO, APARATOS DE GRABACI?N O REPRODUCCI?N DE IMAGEN Y SONIDO EN TELEVISI?N, Y LAS PARTES Y ACCESORIOS DE ESTOS APARATOS","6","15"
"8528.72.04","DE ALTA DEFINICI?N POR TUBO DE RAYO CAT?DICO, EXCEPTO LOS TIPO PROYECCI?N.","MONITORES Y PROYECTORES, QUE NO INCORPOREN APARATO RECEPTOR DE TELEVISI?N; APARATOS RECEPTORES DE TELEVISI?N, INCLUSO CON APARATO RECEPTOR DE RADIODIFUSI?N O GRABACI?N O REPRODUCCI?N DE SONIDO O IMAGEN INCORPORADO.","M?QUINAS, APARATOS Y MATERIAL EL?CTRICO, Y SUS PARTES; APARATOS DE GRABACI?N O REPRODUCCI?N DE SONIDO, APARATOS DE GRABACI?N O REPRODUCCI?N DE IMAGEN Y SONIDO EN TELEVISI?N, Y LAS PARTES Y ACCESORIOS DE ESTOS APARATOS","6","15"
"8528.72.05","DE ALTA DEFINICI?N TIPO PROYECCI?N POR TUBO DE RAYOS CAT?DICOS.","MONITORES Y PROYECTORES, QUE NO INCORPOREN APARATO RECEPTOR DE TELEVISI?N; APARATOS RECEPTORES DE TELEVISI?N, INCLUSO CON APARATO RECEPTOR DE RADIODIFUSI?N O GRABACI?N O REPRODUCCI?N DE SONIDO O IMAGEN INCORPORADO.","M?QUINAS, APARATOS Y MATERIAL EL?CTRICO, Y SUS PARTES; APARATOS DE GRABACI?N O REPRODUCCI?N DE SONIDO, APARATOS DE GRABACI?N O REPRODUCCI?N DE IMAGEN Y SONIDO EN TELEVISI?N, Y LAS PARTES Y ACCESORIOS DE ESTOS APARATOS","6","15"
"8528.72.06","CON PANTALLA PLANA, INCLUSO LAS RECONOCIBLES COMO CONCEBIDAS PARA VEH?CULOS AUTOM?VILES.","MONITORES Y PROYECTORES, QUE NO INCORPOREN APARATO RECEPTOR DE TELEVISI?N; APARATOS RECEPTORES DE TELEVISI?N, INCLUSO CON APARATO RECEPTOR DE RADIODIFUSI?N O GRABACI?N O REPRODUCCI?N DE SONIDO O IMAGEN INCORPORADO.","M?QUINAS, APARATOS Y MATERIAL EL?CTRICO, Y SUS PARTES; APARATOS DE GRABACI?N O REPRODUCCI?N DE SONIDO, APARATOS DE GRABACI?N O REPRODUCCI?N DE IMAGEN Y SONIDO EN TELEVISI?N, Y LAS PARTES Y ACCESORIOS DE ESTOS APARATOS","6","15"
"8528.72.07","INCOMPLETOS O SIN TERMINAR (INCLUSO LOS ENSAMBLES COMPUESTOS DE TODAS LAS PARTES ESPECIFICADAS EN LA NOTA ACLARATORIA 4 DEL CAP?TULO 85 M?S UNA FUENTE DE PODER), QUE NO INCORPOREN TUBOS DE RAYOS CAT?DICOS, PANTALLA PLANA O PANTALLA SIMILAR.","MONITORES Y PROYECTORES, QUE NO INCORPOREN APARATO RECEPTOR DE TELEVISI?N; APARATOS RECEPTORES DE TELEVISI?N, INCLUSO CON APARATO RECEPTOR DE RADIODIFUSI?N O GRABACI?N O REPRODUCCI?N DE SONIDO O IMAGEN INCORPORADO.","M?QUINAS, APARATOS Y MATERIAL EL?CTRICO, Y SUS PARTES; APARATOS DE GRABACI?N O REPRODUCCI?N DE SONIDO, APARATOS DE GRABACI?N O REPRODUCCI?N DE IMAGEN Y SONIDO EN TELEVISI?N, Y LAS PARTES Y ACCESORIOS DE ESTOS APARATOS","6","15"
"8528.72.99","LOS DEM?S.","MONITORES Y PROYECTORES, QUE NO INCORPOREN APARATO RECEPTOR DE TELEVISI?N; APARATOS RECEPTORES DE TELEVISI?N, INCLUSO CON APARATO RECEPTOR DE RADIODIFUSI?N O GRABACI?N O REPRODUCCI?N DE SONIDO O IMAGEN INCORPORADO.","M?QUINAS, APARATOS Y MATERIAL EL?CTRICO, Y SUS PARTES; APARATOS DE GRABACI?N O REPRODUCCI?N DE SONIDO, APARATOS DE GRABACI?N O REPRODUCCI?N DE IMAGEN Y SONIDO EN TELEVISI?N, Y LAS PARTES Y ACCESORIOS DE ESTOS APARATOS","6","10"
"8528.73.01","LOS DEM?S, EN BLANCO Y NEGRO O DEM?S MONOCROMOS.","MONITORES Y PROYECTORES, QUE NO INCORPOREN APARATO RECEPTOR DE TELEVISI?N; APARATOS RECEPTORES DE TELEVISI?N, INCLUSO CON APARATO RECEPTOR DE RADIODIFUSI?N O GRABACI?N O REPRODUCCI?N DE SONIDO O IMAGEN INCORPORADO.","M?QUINAS, APARATOS Y MATERIAL EL?CTRICO, Y SUS PARTES; APARATOS DE GRABACI?N O REPRODUCCI?N DE SONIDO, APARATOS DE GRABACI?N O REPRODUCCI?N DE IMAGEN Y SONIDO EN TELEVISI?N, Y LAS PARTES Y ACCESORIOS DE ESTOS APARATOS","6","15"
"8529.10.01","ANTENAS PARA APARATOS RECEPTORES DE RADIO O DE TELEVISI?N, EXCEPTO LO COMPRENDIDO EN LAS FRACCIONES 8529.10.02 Y 8529.10.08.","PARTES IDENTIFICABLES COMO DESTINADAS, EXCLUSIVA O PRINCIPALMENTE, A LOS APARATOS DE LAS PARTIDAS 85.25 A 85.28.","M?QUINAS, APARATOS Y MATERIAL EL?CTRICO, Y SUS PARTES; APARATOS DE GRABACI?N O REPRODUCCI?N DE SONIDO, APARATOS DE GRABACI?N O REPRODUCCI?N DE IMAGEN Y SONIDO EN TELEVISI?N, Y LAS PARTES Y ACCESORIOS DE ESTOS APARATOS","1",""
"8529.10.02","ANTENAS PARAB?LICAS PARA TRANSMISI?N Y/O RECEPCI?N DE MICROONDAS (DE M?S DE 1 GHZ), HASTA 9 M, DE DI?METRO.","PARTES IDENTIFICABLES COMO DESTINADAS, EXCLUSIVA O PRINCIPALMENTE, A LOS APARATOS DE LAS PARTIDAS 85.25 A 85.28.","M?QUINAS, APARATOS Y MATERIAL EL?CTRICO, Y SUS PARTES; APARATOS DE GRABACI?N O REPRODUCCI?N DE SONIDO, APARATOS DE GRABACI?N O REPRODUCCI?N DE IMAGEN Y SONIDO EN TELEVISI?N, Y LAS PARTES Y ACCESORIOS DE ESTOS APARATOS","1",""
"8529.10.03","VARILLAS DE FERRITA PARA ANTENAS INCORPORADAS.","PARTES IDENTIFICABLES COMO DESTINADAS, EXCLUSIVA O PRINCIPALMENTE, A LOS APARATOS DE LAS PARTIDAS 85.25 A 85.28.","M?QUINAS, APARATOS Y MATERIAL EL?CTRICO, Y SUS PARTES; APARATOS DE GRABACI?N O REPRODUCCI?N DE SONIDO, APARATOS DE GRABACI?N O REPRODUCCI?N DE IMAGEN Y SONIDO EN TELEVISI?N, Y LAS PARTES Y ACCESORIOS DE ESTOS APARATOS","1",""
"8529.10.04","GU?AS DE ONDA, FLEXIBLES O R?GIDAS, CON SUS ELEMENTOS DE ACOPLAMIENTO E INTERCONEXI?N.","PARTES IDENTIFICABLES COMO DESTINADAS, EXCLUSIVA O PRINCIPALMENTE, A LOS APARATOS DE LAS PARTIDAS 85.25 A 85.28.","M?QUINAS, APARATOS Y MATERIAL EL?CTRICO, Y SUS PARTES; APARATOS DE GRABACI?N O REPRODUCCI?N DE SONIDO, APARATOS DE GRABACI?N O REPRODUCCI?N DE IMAGEN Y SONIDO EN TELEVISI?N, Y LAS PARTES Y ACCESORIOS DE ESTOS APARATOS","1",""
"8529.10.05","ANTENAS DE ACCIONAMIENTO EL?CTRICO RECONOCIBLES COMO CONCEBIDAS EXCLUSIVAMENTE PARA USO AUTOMOTRIZ.","PARTES IDENTIFICABLES COMO DESTINADAS, EXCLUSIVA O PRINCIPALMENTE, A LOS APARATOS DE LAS PARTIDAS 85.25 A 85.28.","M?QUINAS, APARATOS Y MATERIAL EL?CTRICO, Y SUS PARTES; APARATOS DE GRABACI?N O REPRODUCCI?N DE SONIDO, APARATOS DE GRABACI?N O REPRODUCCI?N DE IMAGEN Y SONIDO EN TELEVISI?N, Y LAS PARTES Y ACCESORIOS DE ESTOS APARATOS","1",""
"8529.10.06","PARTES COMPONENTES DE ANTENAS, EXCEPTO LO COMPRENDIDO EN LAS FRACCIONES 8529.10.03 Y 8529.10.04.","PARTES IDENTIFICABLES COMO DESTINADAS, EXCLUSIVA O PRINCIPALMENTE, A LOS APARATOS DE LAS PARTIDAS 85.25 A 85.28.","M?QUINAS, APARATOS Y MATERIAL EL?CTRICO, Y SUS PARTES; APARATOS DE GRABACI?N O REPRODUCCI?N DE SONIDO, APARATOS DE GRABACI?N O REPRODUCCI?N DE IMAGEN Y SONIDO EN TELEVISI?N, Y LAS PARTES Y ACCESORIOS DE ESTOS APARATOS","1",""
"8529.10.07","ANTENAS, EXCEPTO LO COMPRENDIDO EN LAS FRACCIONES 8529.10.01, 8529.10.02 Y 8529.10.08.","PARTES IDENTIFICABLES COMO DESTINADAS, EXCLUSIVA O PRINCIPALMENTE, A LOS APARATOS DE LAS PARTIDAS 85.25 A 85.28.","M?QUINAS, APARATOS Y MATERIAL EL?CTRICO, Y SUS PARTES; APARATOS DE GRABACI?N O REPRODUCCI?N DE SONIDO, APARATOS DE GRABACI?N O REPRODUCCI?N DE IMAGEN Y SONIDO EN TELEVISI?N, Y LAS PARTES Y ACCESORIOS DE ESTOS APARATOS","1",""
"8529.10.08","ANTENAS LLAMADAS ""DE CONEJO"", PARA APARATOS RECEPTORES DE TELEVISI?N.","PARTES IDENTIFICABLES COMO DESTINADAS, EXCLUSIVA O PRINCIPALMENTE, A LOS APARATOS DE LAS PARTIDAS 85.25 A 85.28.","M?QUINAS, APARATOS Y MATERIAL EL?CTRICO, Y SUS PARTES; APARATOS DE GRABACI?N O REPRODUCCI?N DE SONIDO, APARATOS DE GRABACI?N O REPRODUCCI?N DE IMAGEN Y SONIDO EN TELEVISI?N, Y LAS PARTES Y ACCESORIOS DE ESTOS APARATOS","1",""
"8529.10.99","LAS DEM?S.","PARTES IDENTIFICABLES COMO DESTINADAS, EXCLUSIVA O PRINCIPALMENTE, A LOS APARATOS DE LAS PARTIDAS 85.25 A 85.28.","M?QUINAS, APARATOS Y MATERIAL EL?CTRICO, Y SUS PARTES; APARATOS DE GRABACI?N O REPRODUCCI?N DE SONIDO, APARATOS DE GRABACI?N O REPRODUCCI?N DE IMAGEN Y SONIDO EN TELEVISI?N, Y LAS PARTES Y ACCESORIOS DE ESTOS APARATOS","1",""
"8529.90.01","RECONOCIBLES COMO CONCEBIDAS EXCLUSIVAMENTE PARA MONITORES DE LOS TIPOS UTILIZADOS EXCLUSIVA O PRINCIPALMENTE CON M?QUINAS DE LA PARTIDA 84.71, EXCEPTO CIRCUITOS MODULARES CONSTITUIDOS POR COMPONENTES EL?CTRICOS Y/O ELECTR?NICOS SOBRE TABLILLA AISLANTE C","PARTES IDENTIFICABLES COMO DESTINADAS, EXCLUSIVA O PRINCIPALMENTE, A LOS APARATOS DE LAS PARTIDAS 85.25 A 85.28.","M?QUINAS, APARATOS Y MATERIAL EL?CTRICO, Y SUS PARTES; APARATOS DE GRABACI?N O REPRODUCCI?N DE SONIDO, APARATOS DE GRABACI?N O REPRODUCCI?N DE IMAGEN Y SONIDO EN TELEVISI?N, Y LAS PARTES Y ACCESORIOS DE ESTOS APARATOS","1",""
"8529.90.02","SINTONIZADORES DE AM-FM, SIN CIRCUITO DE AUDIO.","PARTES IDENTIFICABLES COMO DESTINADAS, EXCLUSIVA O PRINCIPALMENTE, A LOS APARATOS DE LAS PARTIDAS 85.25 A 85.28.","M?QUINAS, APARATOS Y MATERIAL EL?CTRICO, Y SUS PARTES; APARATOS DE GRABACI?N O REPRODUCCI?N DE SONIDO, APARATOS DE GRABACI?N O REPRODUCCI?N DE IMAGEN Y SONIDO EN TELEVISI?N, Y LAS PARTES Y ACCESORIOS DE ESTOS APARATOS","1",""
"8529.90.03","FILTROS DE BANDA PASANTE DE CUARZO, CER?MICOS O MEC?NICOS, RECONOCIBLES COMO CONCEBIDOS EXCLUSIVAMENTE PARA EQUIPOS DE RADIOCOMUNICACI?N, EXCEPTO LOS FILTROS PARA EQUIPOS RECEPTORES DE TIPO DOM?STICO.","PARTES IDENTIFICABLES COMO DESTINADAS, EXCLUSIVA O PRINCIPALMENTE, A LOS APARATOS DE LAS PARTIDAS 85.25 A 85.28.","M?QUINAS, APARATOS Y MATERIAL EL?CTRICO, Y SUS PARTES; APARATOS DE GRABACI?N O REPRODUCCI?N DE SONIDO, APARATOS DE GRABACI?N O REPRODUCCI?N DE IMAGEN Y SONIDO EN TELEVISI?N, Y LAS PARTES Y ACCESORIOS DE ESTOS APARATOS","1",""
"8529.90.04","PARTES Y PIEZAS RECONOCIBLES COMO CONCEBIDAS EXCLUSIVAMENTE PARA EQUIPOS DE MICROONDAS DE ALTA CAPACIDAD O PARA EQUIPOS QUE ASEGUREN LA CONTINUIDAD DE COMUNICACI?N (EQUIPOS DE PROTECCI?N) PARA SISTEMAS DE MICROONDAS, EXCEPTO CIRCUITOS MODULARES CONSTITUI","PARTES IDENTIFICABLES COMO DESTINADAS, EXCLUSIVA O PRINCIPALMENTE, A LOS APARATOS DE LAS PARTIDAS 85.25 A 85.28.","M?QUINAS, APARATOS Y MATERIAL EL?CTRICO, Y SUS PARTES; APARATOS DE GRABACI?N O REPRODUCCI?N DE SONIDO, APARATOS DE GRABACI?N O REPRODUCCI?N DE IMAGEN Y SONIDO EN TELEVISI?N, Y LAS PARTES Y ACCESORIOS DE ESTOS APARATOS","1",""
"8529.90.05","RECONOCIBLES COMO CONCEBIDAS EXCLUSIVAMENTE PARA SISTEMAS DE TRANSMISI?N Y/O RECEPCI?N DE MICROONDAS V?A SAT?LITE O PARA GENERADORES DE SE?ALES DE TELETEXTO.","PARTES IDENTIFICABLES COMO DESTINADAS, EXCLUSIVA O PRINCIPALMENTE, A LOS APARATOS DE LAS PARTIDAS 85.25 A 85.28.","M?QUINAS, APARATOS Y MATERIAL EL?CTRICO, Y SUS PARTES; APARATOS DE GRABACI?N O REPRODUCCI?N DE SONIDO, APARATOS DE GRABACI?N O REPRODUCCI?N DE IMAGEN Y SONIDO EN TELEVISI?N, Y LAS PARTES Y ACCESORIOS DE ESTOS APARATOS","1",""
"8529.90.06","CIRCUITOS MODULARES RECONOCIBLES COMO CONCEBIDOS EXCLUSIVAMENTE PARA LO COMPRENDIDO EN LAS PARTIDAS 85.25 A 85.28.","PARTES IDENTIFICABLES COMO DESTINADAS, EXCLUSIVA O PRINCIPALMENTE, A LOS APARATOS DE LAS PARTIDAS 85.25 A 85.28.","M?QUINAS, APARATOS Y MATERIAL EL?CTRICO, Y SUS PARTES; APARATOS DE GRABACI?N O REPRODUCCI?N DE SONIDO, APARATOS DE GRABACI?N O REPRODUCCI?N DE IMAGEN Y SONIDO EN TELEVISI?N, Y LAS PARTES Y ACCESORIOS DE ESTOS APARATOS","1",""
"8529.90.07","ENSAMBLES DE TRANSRECEPTORES RECONOCIBLES COMO CONCEBIDOS EXCLUSIVAMENTE PARA LO COMPRENDIDO EN LA SUBPARTIDA 8526.10, NO COMPRENDIDOS NI ESPECIFICADOS EN OTRA PARTE.","PARTES IDENTIFICABLES COMO DESTINADAS, EXCLUSIVA O PRINCIPALMENTE, A LOS APARATOS DE LAS PARTIDAS 85.25 A 85.28.","M?QUINAS, APARATOS Y MATERIAL EL?CTRICO, Y SUS PARTES; APARATOS DE GRABACI?N O REPRODUCCI?N DE SONIDO, APARATOS DE GRABACI?N O REPRODUCCI?N DE IMAGEN Y SONIDO EN TELEVISI?N, Y LAS PARTES Y ACCESORIOS DE ESTOS APARATOS","1",""
"8529.90.08","PARTES ESPECIFICADAS EN LA NOTA ACLARATORIA 4 DEL CAP?TULO 85, EXCEPTO LO COMPRENDIDO EN LAS FRACCIONES 8529.90.06 Y 8529.90.18.","PARTES IDENTIFICABLES COMO DESTINADAS, EXCLUSIVA O PRINCIPALMENTE, A LOS APARATOS DE LAS PARTIDAS 85.25 A 85.28.","M?QUINAS, APARATOS Y MATERIAL EL?CTRICO, Y SUS PARTES; APARATOS DE GRABACI?N O REPRODUCCI?N DE SONIDO, APARATOS DE GRABACI?N O REPRODUCCI?N DE IMAGEN Y SONIDO EN TELEVISI?N, Y LAS PARTES Y ACCESORIOS DE ESTOS APARATOS","1",""
"8529.90.09","COMBINACIONES DE LAS PARTES ESPECIFICADAS EN LA NOTA ACLARATORIA 4 DEL CAP?TULO 85, EXCEPTO LAS COMPRENDIDAS EN LA FRACCI?N 8529.90.19.","PARTES IDENTIFICABLES COMO DESTINADAS, EXCLUSIVA O PRINCIPALMENTE, A LOS APARATOS DE LAS PARTIDAS 85.25 A 85.28.","M?QUINAS, APARATOS Y MATERIAL EL?CTRICO, Y SUS PARTES; APARATOS DE GRABACI?N O REPRODUCCI?N DE SONIDO, APARATOS DE GRABACI?N O REPRODUCCI?N DE IMAGEN Y SONIDO EN TELEVISI?N, Y LAS PARTES Y ACCESORIOS DE ESTOS APARATOS","6",""
"8529.90.10","ENSAMBLES DE PANTALLA PLANA, RECONOCIBLES COMO CONCEBIDOS EXCLUSIVAMENTE PARA LO COMPRENDIDO EN LAS FRACCIONES 8528.59.01, 8528.59.02, 8528.69.01 Y 8528.72.06.","PARTES IDENTIFICABLES COMO DESTINADAS, EXCLUSIVA O PRINCIPALMENTE, A LOS APARATOS DE LAS PARTIDAS 85.25 A 85.28.","M?QUINAS, APARATOS Y MATERIAL EL?CTRICO, Y SUS PARTES; APARATOS DE GRABACI?N O REPRODUCCI?N DE SONIDO, APARATOS DE GRABACI?N O REPRODUCCI?N DE IMAGEN Y SONIDO EN TELEVISI?N, Y LAS PARTES Y ACCESORIOS DE ESTOS APARATOS","1",""
"8529.90.11","PARTES, INCLUSO LAS PLACAS FRONTALES Y LOS DISPOSITIVOS DE AJUSTE O SEGURIDAD, RECONOCIBLES COMO CONCEBIDOS EXCLUSIVAMENTE PARA CIRCUITOS MODULARES, NO ESPECIFICADAS NI COMPRENDIDAS EN OTRA PARTE.","PARTES IDENTIFICABLES COMO DESTINADAS, EXCLUSIVA O PRINCIPALMENTE, A LOS APARATOS DE LAS PARTIDAS 85.25 A 85.28.","M?QUINAS, APARATOS Y MATERIAL EL?CTRICO, Y SUS PARTES; APARATOS DE GRABACI?N O REPRODUCCI?N DE SONIDO, APARATOS DE GRABACI?N O REPRODUCCI?N DE IMAGEN Y SONIDO EN TELEVISI?N, Y LAS PARTES Y ACCESORIOS DE ESTOS APARATOS","1",""
"8529.90.12","LAS DEM?S PARTES RECONOCIBLES COMO CONCEBIDAS EXCLUSIVAMENTE PARA LO COMPRENDIDO EN LAS PARTIDAS 85.25 Y 85.27.","PARTES IDENTIFICABLES COMO DESTINADAS, EXCLUSIVA O PRINCIPALMENTE, A LOS APARATOS DE LAS PARTIDAS 85.25 A 85.28.","M?QUINAS, APARATOS Y MATERIAL EL?CTRICO, Y SUS PARTES; APARATOS DE GRABACI?N O REPRODUCCI?N DE SONIDO, APARATOS DE GRABACI?N O REPRODUCCI?N DE IMAGEN Y SONIDO EN TELEVISI?N, Y LAS PARTES Y ACCESORIOS DE ESTOS APARATOS","1",""
"8529.90.13","AMPLIFICADORES PARA TRANSMISORES DE SE?ALES DE TELEVISI?N.","PARTES IDENTIFICABLES COMO DESTINADAS, EXCLUSIVA O PRINCIPALMENTE, A LOS APARATOS DE LAS PARTIDAS 85.25 A 85.28.","M?QUINAS, APARATOS Y MATERIAL EL?CTRICO, Y SUS PARTES; APARATOS DE GRABACI?N O REPRODUCCI?N DE SONIDO, APARATOS DE GRABACI?N O REPRODUCCI?N DE IMAGEN Y SONIDO EN TELEVISI?N, Y LAS PARTES Y ACCESORIOS DE ESTOS APARATOS","6",""
"8529.90.14","PREAMPLIFICADORES DE RADIOFRECUENCIA PARA RECEPTORES DE TELEVISI?N (""BOOSTER"").","PARTES IDENTIFICABLES COMO DESTINADAS, EXCLUSIVA O PRINCIPALMENTE, A LOS APARATOS DE LAS PARTIDAS 85.25 A 85.28.","M?QUINAS, APARATOS Y MATERIAL EL?CTRICO, Y SUS PARTES; APARATOS DE GRABACI?N O REPRODUCCI?N DE SONIDO, APARATOS DE GRABACI?N O REPRODUCCI?N DE IMAGEN Y SONIDO EN TELEVISI?N, Y LAS PARTES Y ACCESORIOS DE ESTOS APARATOS","6",""
"8529.90.15","AMPLIFICADORES-DISTRIBUIDORES, REGENERADORES DE PULSOS O DE SUBPORTADORA, PARA SISTEMAS DE TELEVISI?N POR CABLE.","PARTES IDENTIFICABLES COMO DESTINADAS, EXCLUSIVA O PRINCIPALMENTE, A LOS APARATOS DE LAS PARTIDAS 85.25 A 85.28.","M?QUINAS, APARATOS Y MATERIAL EL?CTRICO, Y SUS PARTES; APARATOS DE GRABACI?N O REPRODUCCI?N DE SONIDO, APARATOS DE GRABACI?N O REPRODUCCI?N DE IMAGEN Y SONIDO EN TELEVISI?N, Y LAS PARTES Y ACCESORIOS DE ESTOS APARATOS","6","5"
"8529.90.16","AMPLIFICADORES-DISTRIBUIDORES DE VIDEO, CON ENTRADA DIFERENCIAL, CON COMPENSACI?N DE CABLE O CON RESTAURADOR DE CORRIENTE CONTINUA, PARA SISTEMAS DE TELEVISI?N, CON O SIN GABINETE MODULAR.","PARTES IDENTIFICABLES COMO DESTINADAS, EXCLUSIVA O PRINCIPALMENTE, A LOS APARATOS DE LAS PARTIDAS 85.25 A 85.28.","M?QUINAS, APARATOS Y MATERIAL EL?CTRICO, Y SUS PARTES; APARATOS DE GRABACI?N O REPRODUCCI?N DE SONIDO, APARATOS DE GRABACI?N O REPRODUCCI?N DE IMAGEN Y SONIDO EN TELEVISI?N, Y LAS PARTES Y ACCESORIOS DE ESTOS APARATOS","6","5"
"8529.90.17","AMPLIFICADORES LINEALES DE BANDA LATERAL ?NICA.","PARTES IDENTIFICABLES COMO DESTINADAS, EXCLUSIVA O PRINCIPALMENTE, A LOS APARATOS DE LAS PARTIDAS 85.25 A 85.28.","M?QUINAS, APARATOS Y MATERIAL EL?CTRICO, Y SUS PARTES; APARATOS DE GRABACI?N O REPRODUCCI?N DE SONIDO, APARATOS DE GRABACI?N O REPRODUCCI?N DE IMAGEN Y SONIDO EN TELEVISI?N, Y LAS PARTES Y ACCESORIOS DE ESTOS APARATOS","6",""
"8529.90.18","SINTONIZADORES DE CANALES PARA TELEVISI?N Y VIDEOCASETERA; SINTONIZADORES DE DOBLE CONVERGENCIA.","PARTES IDENTIFICABLES COMO DESTINADAS, EXCLUSIVA O PRINCIPALMENTE, A LOS APARATOS DE LAS PARTIDAS 85.25 A 85.28.","M?QUINAS, APARATOS Y MATERIAL EL?CTRICO, Y SUS PARTES; APARATOS DE GRABACI?N O REPRODUCCI?N DE SONIDO, APARATOS DE GRABACI?N O REPRODUCCI?N DE IMAGEN Y SONIDO EN TELEVISI?N, Y LAS PARTES Y ACCESORIOS DE ESTOS APARATOS","6",""
"8529.90.19","SINTONIZADORES DE CANAL, COMBINADOS CON OTRAS PARTES ESPECIFICADAS EN LA NOTA ACLARATORIA 4 DEL CAP?TULO 85.","PARTES IDENTIFICABLES COMO DESTINADAS, EXCLUSIVA O PRINCIPALMENTE, A LOS APARATOS DE LAS PARTIDAS 85.25 A 85.28.","M?QUINAS, APARATOS Y MATERIAL EL?CTRICO, Y SUS PARTES; APARATOS DE GRABACI?N O REPRODUCCI?N DE SONIDO, APARATOS DE GRABACI?N O REPRODUCCI?N DE IMAGEN Y SONIDO EN TELEVISI?N, Y LAS PARTES Y ACCESORIOS DE ESTOS APARATOS","6",""
"8529.90.20","AMPLIFICADORES DE RADIOFRECUENCIA, BANDA ANCHA Y MONOCANALES, PARA SISTEMAS DE DISTRIBUCI?N DE SE?ALES DE HF, TV Y/O FM.","PARTES IDENTIFICABLES COMO DESTINADAS, EXCLUSIVA O PRINCIPALMENTE, A LOS APARATOS DE LAS PARTIDAS 85.25 A 85.28.","M?QUINAS, APARATOS Y MATERIAL EL?CTRICO, Y SUS PARTES; APARATOS DE GRABACI?N O REPRODUCCI?N DE SONIDO, APARATOS DE GRABACI?N O REPRODUCCI?N DE IMAGEN Y SONIDO EN TELEVISI?N, Y LAS PARTES Y ACCESORIOS DE ESTOS APARATOS","6","5"
"8529.90.21","ACOPLADOR (COMBINADOR O DEFASADOR) PARA OPERAR DOS O M?S TRANSMISORES DE RADIO O TELEVISI?N A UNA SALIDA COM?N.","PARTES IDENTIFICABLES COMO DESTINADAS, EXCLUSIVA O PRINCIPALMENTE, A LOS APARATOS DE LAS PARTIDAS 85.25 A 85.28.","M?QUINAS, APARATOS Y MATERIAL EL?CTRICO, Y SUS PARTES; APARATOS DE GRABACI?N O REPRODUCCI?N DE SONIDO, APARATOS DE GRABACI?N O REPRODUCCI?N DE IMAGEN Y SONIDO EN TELEVISI?N, Y LAS PARTES Y ACCESORIOS DE ESTOS APARATOS","6",""
"8529.90.22","L?NEAS DE RETARDO DE CROMINANCIA (DELAY-LINE), RECONOCIBLES COMO CONCEBIDAS EXCLUSIVAMENTE PARA APARATOS RECEPTORES DE TELEVISI?N A COLOR.","PARTES IDENTIFICABLES COMO DESTINADAS, EXCLUSIVA O PRINCIPALMENTE, A LOS APARATOS DE LAS PARTIDAS 85.25 A 85.28.","M?QUINAS, APARATOS Y MATERIAL EL?CTRICO, Y SUS PARTES; APARATOS DE GRABACI?N O REPRODUCCI?N DE SONIDO, APARATOS DE GRABACI?N O REPRODUCCI?N DE IMAGEN Y SONIDO EN TELEVISI?N, Y LAS PARTES Y ACCESORIOS DE ESTOS APARATOS","1",""
"8529.90.23","FILTROS DE LOS SIGUIENTES TIPOS: PIEZOEL?CTRICOS CER?MICOS, INTERFERENCIA ELECTROMAGN?TICA O PARA RESONADOR DE FRECUENCIA, RECONOCIBLES COMO CONCEBIDOS EXCLUSIVAMENTE PARA APARATOS RECEPTORES DE TELEVISI?N A COLOR, EXCEPTO LO COMPRENDIDO EN LA FRACCI?N 8","PARTES IDENTIFICABLES COMO DESTINADAS, EXCLUSIVA O PRINCIPALMENTE, A LOS APARATOS DE LAS PARTIDAS 85.25 A 85.28.","M?QUINAS, APARATOS Y MATERIAL EL?CTRICO, Y SUS PARTES; APARATOS DE GRABACI?N O REPRODUCCI?N DE SONIDO, APARATOS DE GRABACI?N O REPRODUCCI?N DE IMAGEN Y SONIDO EN TELEVISI?N, Y LAS PARTES Y ACCESORIOS DE ESTOS APARATOS","1",""
"8529.90.99","LAS DEM?S.","PARTES IDENTIFICABLES COMO DESTINADAS, EXCLUSIVA O PRINCIPALMENTE, A LOS APARATOS DE LAS PARTIDAS 85.25 A 85.28.","M?QUINAS, APARATOS Y MATERIAL EL?CTRICO, Y SUS PARTES; APARATOS DE GRABACI?N O REPRODUCCI?N DE SONIDO, APARATOS DE GRABACI?N O REPRODUCCI?N DE IMAGEN Y SONIDO EN TELEVISI?N, Y LAS PARTES Y ACCESORIOS DE ESTOS APARATOS","1",""
